Loaded dataset with 291742 molecules from pretraining_data/drugs
epoch 032 step 03900/4559 ( 85.5%) lr 0.000258565
epoch 032 step 03950/4559 ( 86.6%) lr 0.000258527
epoch 032 step 04000/4559 ( 87.7%) lr 0.000258485
epoch 032 step 04050/4559 ( 88.8%) lr 0.000258448
epoch 032 step 04100/4559 ( 89.9%) lr 0.000258406
epoch 032 step 04150/4559 ( 91.0%) lr 0.000258368
epoch 032 step 04200/4559 ( 92.1%) lr 0.000258327
epoch 032 step 04250/4559 ( 93.2%) lr 0.000258289
epoch 032 step 04300/4559 ( 94.3%) lr 0.000258248
epoch 032 step 04350/4559 ( 95.4%) lr 0.00025821
epoch 032 step 04400/4559 ( 96.5%) lr 0.000258168
epoch 032 step 04450/4559 ( 97.6%) lr 0.00025813
epoch 032 step 04500/4559 ( 98.7%) lr 0.000258089
epoch 032 step 04550/4559 ( 99.8%) lr 0.000258051
epoch 032 step 04559/4559 (100.0%) lr 0.000258041
epoch 032 loss 0.0060 time 1096.9s
epoch 033 step 00050/4559 (  1.1%) lr 0.000258003
epoch 033 step 00100/4559 (  2.2%) lr 0.000257962
epoch 033 step 00150/4559 (  3.3%) lr 0.000257924
epoch 033 step 00200/4559 (  4.4%) lr 0.000257882
epoch 033 step 00250/4559 (  5.5%) lr 0.000257844
epoch 033 step 00300/4559 (  6.6%) lr 0.000257803
epoch 033 step 00350/4559 (  7.7%) lr 0.000257764
epoch 033 step 00400/4559 (  8.8%) lr 0.000257723
epoch 033 step 00450/4559 (  9.9%) lr 0.000257685
epoch 033 step 00500/4559 ( 11.0%) lr 0.000257643
epoch 033 step 00550/4559 ( 12.1%) lr 0.000257605
epoch 033 step 00600/4559 ( 13.2%) lr 0.000257563
epoch 033 step 00650/4559 ( 14.3%) lr 0.000257525
epoch 033 step 00700/4559 ( 15.4%) lr 0.000257483
epoch 033 step 00750/4559 ( 16.5%) lr 0.000257445
epoch 033 step 00800/4559 ( 17.5%) lr 0.000257403
epoch 033 step 00850/4559 ( 18.6%) lr 0.000257365
epoch 033 step 00900/4559 ( 19.7%) lr 0.000257323
epoch 033 step 00950/4559 ( 20.8%) lr 0.000257285
epoch 033 step 01000/4559 ( 21.9%) lr 0.000257243
epoch 033 step 01050/4559 ( 23.0%) lr 0.000257205
epoch 033 step 01100/4559 ( 24.1%) lr 0.000257163
epoch 033 step 01150/4559 ( 25.2%) lr 0.000257125
epoch 033 step 01200/4559 ( 26.3%) lr 0.000257083
epoch 033 step 01250/4559 ( 27.4%) lr 0.000257044
epoch 033 step 01300/4559 ( 28.5%) lr 0.000257003
epoch 033 step 01350/4559 ( 29.6%) lr 0.000256964
epoch 033 step 01400/4559 ( 30.7%) lr 0.000256922
epoch 033 step 01450/4559 ( 31.8%) lr 0.000256884
epoch 033 step 01500/4559 ( 32.9%) lr 0.000256842
epoch 033 step 01550/4559 ( 34.0%) lr 0.000256803
epoch 033 step 01600/4559 ( 35.1%) lr 0.000256761
epoch 033 step 01650/4559 ( 36.2%) lr 0.000256723
epoch 033 step 01700/4559 ( 37.3%) lr 0.000256681
epoch 033 step 01750/4559 ( 38.4%) lr 0.000256642
epoch 033 step 01800/4559 ( 39.5%) lr 0.0002566
epoch 033 step 01850/4559 ( 40.6%) lr 0.000256561
epoch 033 step 01900/4559 ( 41.7%) lr 0.00025652
epoch 033 step 01950/4559 ( 42.8%) lr 0.000256481
epoch 033 step 02000/4559 ( 43.9%) lr 0.000256439
epoch 033 step 02050/4559 ( 45.0%) lr 0.0002564
epoch 033 step 02100/4559 ( 46.1%) lr 0.000256358
epoch 033 step 02150/4559 ( 47.2%) lr 0.000256319
epoch 033 step 02200/4559 ( 48.3%) lr 0.000256277
epoch 033 step 02250/4559 ( 49.4%) lr 0.000256238
epoch 033 step 02300/4559 ( 50.4%) lr 0.000256196
epoch 033 step 02350/4559 ( 51.5%) lr 0.000256157
epoch 033 step 02400/4559 ( 52.6%) lr 0.000256115
epoch 033 step 02450/4559 ( 53.7%) lr 0.000256076
epoch 033 step 02500/4559 ( 54.8%) lr 0.000256034
epoch 033 step 02550/4559 ( 55.9%) lr 0.000255995
epoch 033 step 02600/4559 ( 57.0%) lr 0.000255953
epoch 033 step 02650/4559 ( 58.1%) lr 0.000255914
epoch 033 step 02700/4559 ( 59.2%) lr 0.000255872
epoch 033 step 02750/4559 ( 60.3%) lr 0.000255833
epoch 033 step 02800/4559 ( 61.4%) lr 0.000255791
epoch 033 step 02850/4559 ( 62.5%) lr 0.000255752
epoch 033 step 02900/4559 ( 63.6%) lr 0.00025571
epoch 033 step 02950/4559 ( 64.7%) lr 0.000255671
epoch 033 step 03000/4559 ( 65.8%) lr 0.000255628
epoch 033 step 03050/4559 ( 66.9%) lr 0.000255589
epoch 033 step 03100/4559 ( 68.0%) lr 0.000255547
epoch 033 step 03150/4559 ( 69.1%) lr 0.000255508
epoch 033 step 03200/4559 ( 70.2%) lr 0.000255465
epoch 033 step 03250/4559 ( 71.3%) lr 0.000255426
epoch 033 step 03300/4559 ( 72.4%) lr 0.000255384
epoch 033 step 03350/4559 ( 73.5%) lr 0.000255345
epoch 033 step 03400/4559 ( 74.6%) lr 0.000255302
epoch 033 step 03450/4559 ( 75.7%) lr 0.000255263
epoch 033 step 03500/4559 ( 76.8%) lr 0.000255221
epoch 033 step 03550/4559 ( 77.9%) lr 0.000255181
epoch 033 step 03600/4559 ( 79.0%) lr 0.000255139
epoch 033 step 03650/4559 ( 80.1%) lr 0.0002551
epoch 033 step 03700/4559 ( 81.2%) lr 0.000255057
epoch 033 step 03750/4559 ( 82.3%) lr 0.000255018
epoch 033 step 03800/4559 ( 83.4%) lr 0.000254975
epoch 033 step 03850/4559 ( 84.4%) lr 0.000254936
epoch 033 step 03900/4559 ( 85.5%) lr 0.000254893
epoch 033 step 03950/4559 ( 86.6%) lr 0.000254854
epoch 033 step 04000/4559 ( 87.7%) lr 0.000254811
epoch 033 step 04050/4559 ( 88.8%) lr 0.000254772
epoch 033 step 04100/4559 ( 89.9%) lr 0.000254729
epoch 033 step 04150/4559 ( 91.0%) lr 0.00025469
epoch 033 step 04200/4559 ( 92.1%) lr 0.000254647
epoch 033 step 04250/4559 ( 93.2%) lr 0.000254608
epoch 033 step 04300/4559 ( 94.3%) lr 0.000254565
epoch 033 step 04350/4559 ( 95.4%) lr 0.000254526
epoch 033 step 04400/4559 ( 96.5%) lr 0.000254483
epoch 033 step 04450/4559 ( 97.6%) lr 0.000254444
epoch 033 step 04500/4559 ( 98.7%) lr 0.000254401
epoch 033 step 04550/4559 ( 99.8%) lr 0.000254361
epoch 033 step 04559/4559 (100.0%) lr 0.000254351
epoch 033 loss 0.0059 time 1063.5s
epoch 034 step 00050/4559 (  1.1%) lr 0.000254312
epoch 034 step 00100/4559 (  2.2%) lr 0.000254269
epoch 034 step 00150/4559 (  3.3%) lr 0.00025423
epoch 034 step 00200/4559 (  4.4%) lr 0.000254187
epoch 034 step 00250/4559 (  5.5%) lr 0.000254147
epoch 034 step 00300/4559 (  6.6%) lr 0.000254104
epoch 034 step 00350/4559 (  7.7%) lr 0.000254065
epoch 034 step 00400/4559 (  8.8%) lr 0.000254022
epoch 034 step 00450/4559 (  9.9%) lr 0.000253982
epoch 034 step 00500/4559 ( 11.0%) lr 0.000253939
epoch 034 step 00550/4559 ( 12.1%) lr 0.000253899
epoch 034 step 00600/4559 ( 13.2%) lr 0.000253856
epoch 034 step 00650/4559 ( 14.3%) lr 0.000253817
epoch 034 step 00700/4559 ( 15.4%) lr 0.000253774
epoch 034 step 00750/4559 ( 16.5%) lr 0.000253734
epoch 034 step 00800/4559 ( 17.5%) lr 0.000253691
epoch 034 step 00850/4559 ( 18.6%) lr 0.000253651
epoch 034 step 00900/4559 ( 19.7%) lr 0.000253608
epoch 034 step 00950/4559 ( 20.8%) lr 0.000253568
epoch 034 step 01000/4559 ( 21.9%) lr 0.000253525
epoch 034 step 01050/4559 ( 23.0%) lr 0.000253485
epoch 034 step 01100/4559 ( 24.1%) lr 0.000253442
epoch 034 step 01150/4559 ( 25.2%) lr 0.000253402
epoch 034 step 01200/4559 ( 26.3%) lr 0.000253359
epoch 034 step 01250/4559 ( 27.4%) lr 0.000253319
epoch 034 step 01300/4559 ( 28.5%) lr 0.000253276
epoch 034 step 01350/4559 ( 29.6%) lr 0.000253236
epoch 034 step 01400/4559 ( 30.7%) lr 0.000253193
epoch 034 step 01450/4559 ( 31.8%) lr 0.000253153
epoch 034 step 01500/4559 ( 32.9%) lr 0.00025311
epoch 034 step 01550/4559 ( 34.0%) lr 0.00025307
epoch 034 step 01600/4559 ( 35.1%) lr 0.000253027
epoch 034 step 01650/4559 ( 36.2%) lr 0.000252987
epoch 034 step 01700/4559 ( 37.3%) lr 0.000252943
epoch 034 step 01750/4559 ( 38.4%) lr 0.000252903
epoch 034 step 01800/4559 ( 39.5%) lr 0.00025286
epoch 034 step 01850/4559 ( 40.6%) lr 0.00025282
epoch 034 step 01900/4559 ( 41.7%) lr 0.000252776
epoch 034 step 01950/4559 ( 42.8%) lr 0.000252736
epoch 034 step 02000/4559 ( 43.9%) lr 0.000252693
epoch 034 step 02050/4559 ( 45.0%) lr 0.000252653
epoch 034 step 02100/4559 ( 46.1%) lr 0.000252609
epoch 034 step 02150/4559 ( 47.2%) lr 0.000252569
epoch 034 step 02200/4559 ( 48.3%) lr 0.000252526
epoch 034 step 02250/4559 ( 49.4%) lr 0.000252486
epoch 034 step 02300/4559 ( 50.4%) lr 0.000252442
epoch 034 step 02350/4559 ( 51.5%) lr 0.000252402
epoch 034 step 02400/4559 ( 52.6%) lr 0.000252358
epoch 034 step 02450/4559 ( 53.7%) lr 0.000252318
epoch 034 step 02500/4559 ( 54.8%) lr 0.000252274
epoch 034 step 02550/4559 ( 55.9%) lr 0.000252234
epoch 034 step 02600/4559 ( 57.0%) lr 0.000252191
epoch 034 step 02650/4559 ( 58.1%) lr 0.00025215
epoch 034 step 02700/4559 ( 59.2%) lr 0.000252107
epoch 034 step 02750/4559 ( 60.3%) lr 0.000252066
epoch 034 step 02800/4559 ( 61.4%) lr 0.000252023
epoch 034 step 02850/4559 ( 62.5%) lr 0.000251982
epoch 034 step 02900/4559 ( 63.6%) lr 0.000251939
epoch 034 step 02950/4559 ( 64.7%) lr 0.000251898
epoch 034 step 03000/4559 ( 65.8%) lr 0.000251855
epoch 034 step 03050/4559 ( 66.9%) lr 0.000251814
epoch 034 step 03100/4559 ( 68.0%) lr 0.00025177
epoch 034 step 03150/4559 ( 69.1%) lr 0.00025173
epoch 034 step 03200/4559 ( 70.2%) lr 0.000251686
epoch 034 step 03250/4559 ( 71.3%) lr 0.000251646
epoch 034 step 03300/4559 ( 72.4%) lr 0.000251602
epoch 034 step 03350/4559 ( 73.5%) lr 0.000251561
epoch 034 step 03400/4559 ( 74.6%) lr 0.000251518
epoch 034 step 03450/4559 ( 75.7%) lr 0.000251477
epoch 034 step 03500/4559 ( 76.8%) lr 0.000251433
epoch 034 step 03550/4559 ( 77.9%) lr 0.000251393
epoch 034 step 03600/4559 ( 79.0%) lr 0.000251349
epoch 034 step 03650/4559 ( 80.1%) lr 0.000251308
epoch 034 step 03700/4559 ( 81.2%) lr 0.000251264
epoch 034 step 03750/4559 ( 82.3%) lr 0.000251224
epoch 034 step 03800/4559 ( 83.4%) lr 0.00025118
epoch 034 step 03850/4559 ( 84.4%) lr 0.000251139
epoch 034 step 03900/4559 ( 85.5%) lr 0.000251095
epoch 034 step 03950/4559 ( 86.6%) lr 0.000251054
epoch 034 step 04000/4559 ( 87.7%) lr 0.00025101
epoch 034 step 04050/4559 ( 88.8%) lr 0.00025097
epoch 034 step 04100/4559 ( 89.9%) lr 0.000250926
epoch 034 step 04150/4559 ( 91.0%) lr 0.000250885
epoch 034 step 04200/4559 ( 92.1%) lr 0.000250841
epoch 034 step 04250/4559 ( 93.2%) lr 0.0002508
epoch 034 step 04300/4559 ( 94.3%) lr 0.000250756
epoch 034 step 04350/4559 ( 95.4%) lr 0.000250715
epoch 034 step 04400/4559 ( 96.5%) lr 0.000250671
epoch 034 step 04450/4559 ( 97.6%) lr 0.00025063
epoch 034 step 04500/4559 ( 98.7%) lr 0.000250586
epoch 034 step 04550/4559 ( 99.8%) lr 0.000250545
epoch 034 step 04559/4559 (100.0%) lr 0.000250535
epoch 034 loss 0.0059 time 1079.2s
epoch 035 step 00050/4559 (  1.1%) lr 0.000250494
epoch 035 step 00100/4559 (  2.2%) lr 0.00025045
epoch 035 step 00150/4559 (  3.3%) lr 0.000250409
epoch 035 step 00200/4559 (  4.4%) lr 0.000250365
epoch 035 step 00250/4559 (  5.5%) lr 0.000250324
epoch 035 step 00300/4559 (  6.6%) lr 0.00025028
epoch 035 step 00350/4559 (  7.7%) lr 0.000250239
epoch 035 step 00400/4559 (  8.8%) lr 0.000250194
epoch 035 step 00450/4559 (  9.9%) lr 0.000250153
epoch 035 step 00500/4559 ( 11.0%) lr 0.000250109
epoch 035 step 00550/4559 ( 12.1%) lr 0.000250068
epoch 035 step 00600/4559 ( 13.2%) lr 0.000250024
epoch 035 step 00650/4559 ( 14.3%) lr 0.000249983
epoch 035 step 00700/4559 ( 15.4%) lr 0.000249938
epoch 035 step 00750/4559 ( 16.5%) lr 0.000249897
epoch 035 step 00800/4559 ( 17.5%) lr 0.000249853
epoch 035 step 00850/4559 ( 18.6%) lr 0.000249812
epoch 035 step 00900/4559 ( 19.7%) lr 0.000249767
epoch 035 step 00950/4559 ( 20.8%) lr 0.000249726
epoch 035 step 01000/4559 ( 21.9%) lr 0.000249682
epoch 035 step 01050/4559 ( 23.0%) lr 0.000249641
epoch 035 step 01100/4559 ( 24.1%) lr 0.000249596
epoch 035 step 01150/4559 ( 25.2%) lr 0.000249555
epoch 035 step 01200/4559 ( 26.3%) lr 0.00024951
epoch 035 step 01250/4559 ( 27.4%) lr 0.000249469
epoch 035 step 01300/4559 ( 28.5%) lr 0.000249424
epoch 035 step 01350/4559 ( 29.6%) lr 0.000249383
epoch 035 step 01400/4559 ( 30.7%) lr 0.000249339
epoch 035 step 01450/4559 ( 31.8%) lr 0.000249297
epoch 035 step 01500/4559 ( 32.9%) lr 0.000249253
epoch 035 step 01550/4559 ( 34.0%) lr 0.000249212
epoch 035 step 01600/4559 ( 35.1%) lr 0.000249167
epoch 035 step 01650/4559 ( 36.2%) lr 0.000249126
epoch 035 step 01700/4559 ( 37.3%) lr 0.000249081
epoch 035 step 01750/4559 ( 38.4%) lr 0.000249039
epoch 035 step 01800/4559 ( 39.5%) lr 0.000248995
epoch 035 step 01850/4559 ( 40.6%) lr 0.000248953
epoch 035 step 01900/4559 ( 41.7%) lr 0.000248909
epoch 035 step 01950/4559 ( 42.8%) lr 0.000248867
epoch 035 step 02000/4559 ( 43.9%) lr 0.000248822
epoch 035 step 02050/4559 ( 45.0%) lr 0.000248781
epoch 035 step 02100/4559 ( 46.1%) lr 0.000248736
epoch 035 step 02150/4559 ( 47.2%) lr 0.000248695
epoch 035 step 02200/4559 ( 48.3%) lr 0.00024865
epoch 035 step 02250/4559 ( 49.4%) lr 0.000248608
epoch 035 step 02300/4559 ( 50.4%) lr 0.000248564
epoch 035 step 02350/4559 ( 51.5%) lr 0.000248522
epoch 035 step 02400/4559 ( 52.6%) lr 0.000248477
epoch 035 step 02450/4559 ( 53.7%) lr 0.000248436
epoch 035 step 02500/4559 ( 54.8%) lr 0.000248391
epoch 035 step 02550/4559 ( 55.9%) lr 0.000248349
epoch 035 step 02600/4559 ( 57.0%) lr 0.000248304
epoch 035 step 02650/4559 ( 58.1%) lr 0.000248263
epoch 035 step 02700/4559 ( 59.2%) lr 0.000248218
epoch 035 step 02750/4559 ( 60.3%) lr 0.000248176
epoch 035 step 02800/4559 ( 61.4%) lr 0.000248131
epoch 035 step 02850/4559 ( 62.5%) lr 0.000248089
epoch 035 step 02900/4559 ( 63.6%) lr 0.000248044
epoch 035 step 02950/4559 ( 64.7%) lr 0.000248003
epoch 035 step 03000/4559 ( 65.8%) lr 0.000247957
epoch 035 step 03050/4559 ( 66.9%) lr 0.000247916
epoch 035 step 03100/4559 ( 68.0%) lr 0.000247871
epoch 035 step 03150/4559 ( 69.1%) lr 0.000247829
epoch 035 step 03200/4559 ( 70.2%) lr 0.000247784
epoch 035 step 03250/4559 ( 71.3%) lr 0.000247742
epoch 035 step 03300/4559 ( 72.4%) lr 0.000247697
epoch 035 step 03350/4559 ( 73.5%) lr 0.000247655
epoch 035 step 03400/4559 ( 74.6%) lr 0.00024761
epoch 035 step 03450/4559 ( 75.7%) lr 0.000247568
epoch 035 step 03500/4559 ( 76.8%) lr 0.000247523
epoch 035 step 03550/4559 ( 77.9%) lr 0.000247481
epoch 035 step 03600/4559 ( 79.0%) lr 0.000247436
epoch 035 step 03650/4559 ( 80.1%) lr 0.000247394
epoch 035 step 03700/4559 ( 81.2%) lr 0.000247349
epoch 035 step 03750/4559 ( 82.3%) lr 0.000247307
epoch 035 step 03800/4559 ( 83.4%) lr 0.000247261
epoch 035 step 03850/4559 ( 84.4%) lr 0.00024722
epoch 035 step 03900/4559 ( 85.5%) lr 0.000247174
epoch 035 step 03950/4559 ( 86.6%) lr 0.000247132
epoch 035 step 04000/4559 ( 87.7%) lr 0.000247087
epoch 035 step 04050/4559 ( 88.8%) lr 0.000247045
epoch 035 step 04100/4559 ( 89.9%) lr 0.000246999
epoch 035 step 04150/4559 ( 91.0%) lr 0.000246957
epoch 035 step 04200/4559 ( 92.1%) lr 0.000246912
epoch 035 step 04250/4559 ( 93.2%) lr 0.00024687
epoch 035 step 04300/4559 ( 94.3%) lr 0.000246824
epoch 035 step 04350/4559 ( 95.4%) lr 0.000246782
epoch 035 step 04400/4559 ( 96.5%) lr 0.000246737
epoch 035 step 04450/4559 ( 97.6%) lr 0.000246695
epoch 035 step 04500/4559 ( 98.7%) lr 0.000246649
epoch 035 step 04550/4559 ( 99.8%) lr 0.000246607
epoch 035 step 04559/4559 (100.0%) lr 0.000246597
epoch 035 loss 0.0056 time 1183.5s
epoch 036 step 00050/4559 (  1.1%) lr 0.000246555
epoch 036 step 00100/4559 (  2.2%) lr 0.000246509
epoch 036 step 00150/4559 (  3.3%) lr 0.000246467
epoch 036 step 00200/4559 (  4.4%) lr 0.000246421
epoch 036 step 00250/4559 (  5.5%) lr 0.000246379
epoch 036 step 00300/4559 (  6.6%) lr 0.000246333
epoch 036 step 00350/4559 (  7.7%) lr 0.000246291
epoch 036 step 00400/4559 (  8.8%) lr 0.000246246
epoch 036 step 00450/4559 (  9.9%) lr 0.000246203
epoch 036 step 00500/4559 ( 11.0%) lr 0.000246158
epoch 036 step 00550/4559 ( 12.1%) lr 0.000246115
epoch 036 step 00600/4559 ( 13.2%) lr 0.00024607
epoch 036 step 00650/4559 ( 14.3%) lr 0.000246027
epoch 036 step 00700/4559 ( 15.4%) lr 0.000245982
epoch 036 step 00750/4559 ( 16.5%) lr 0.000245939
epoch 036 step 00800/4559 ( 17.5%) lr 0.000245894
epoch 036 step 00850/4559 ( 18.6%) lr 0.000245851
epoch 036 step 00900/4559 ( 19.7%) lr 0.000245805
epoch 036 step 00950/4559 ( 20.8%) lr 0.000245763
epoch 036 step 01000/4559 ( 21.9%) lr 0.000245717
epoch 036 step 01050/4559 ( 23.0%) lr 0.000245675
epoch 036 step 01100/4559 ( 24.1%) lr 0.000245629
epoch 036 step 01150/4559 ( 25.2%) lr 0.000245587
epoch 036 step 01200/4559 ( 26.3%) lr 0.000245541
epoch 036 step 01250/4559 ( 27.4%) lr 0.000245498
epoch 036 step 01300/4559 ( 28.5%) lr 0.000245452
epoch 036 step 01350/4559 ( 29.6%) lr 0.00024541
epoch 036 step 01400/4559 ( 30.7%) lr 0.000245364
epoch 036 step 01450/4559 ( 31.8%) lr 0.000245321
epoch 036 step 01500/4559 ( 32.9%) lr 0.000245275
epoch 036 step 01550/4559 ( 34.0%) lr 0.000245233
epoch 036 step 01600/4559 ( 35.1%) lr 0.000245187
epoch 036 step 01650/4559 ( 36.2%) lr 0.000245144
epoch 036 step 01700/4559 ( 37.3%) lr 0.000245098
epoch 036 step 01750/4559 ( 38.4%) lr 0.000245056
epoch 036 step 01800/4559 ( 39.5%) lr 0.00024501
epoch 036 step 01850/4559 ( 40.6%) lr 0.000244967
epoch 036 step 01900/4559 ( 41.7%) lr 0.000244921
epoch 036 step 01950/4559 ( 42.8%) lr 0.000244878
epoch 036 step 02000/4559 ( 43.9%) lr 0.000244832
epoch 036 step 02050/4559 ( 45.0%) lr 0.00024479
epoch 036 step 02100/4559 ( 46.1%) lr 0.000244743
epoch 036 step 02150/4559 ( 47.2%) lr 0.000244701
epoch 036 step 02200/4559 ( 48.3%) lr 0.000244655
epoch 036 step 02250/4559 ( 49.4%) lr 0.000244612
epoch 036 step 02300/4559 ( 50.4%) lr 0.000244566
epoch 036 step 02350/4559 ( 51.5%) lr 0.000244523
epoch 036 step 02400/4559 ( 52.6%) lr 0.000244477
epoch 036 step 02450/4559 ( 53.7%) lr 0.000244434
epoch 036 step 02500/4559 ( 54.8%) lr 0.000244388
epoch 036 step 02550/4559 ( 55.9%) lr 0.000244345
epoch 036 step 02600/4559 ( 57.0%) lr 0.000244299
epoch 036 step 02650/4559 ( 58.1%) lr 0.000244256
epoch 036 step 02700/4559 ( 59.2%) lr 0.000244209
epoch 036 step 02750/4559 ( 60.3%) lr 0.000244167
epoch 036 step 02800/4559 ( 61.4%) lr 0.00024412
epoch 036 step 02850/4559 ( 62.5%) lr 0.000244077
epoch 036 step 02900/4559 ( 63.6%) lr 0.000244031
epoch 036 step 02950/4559 ( 64.7%) lr 0.000243988
epoch 036 step 03000/4559 ( 65.8%) lr 0.000243942
epoch 036 step 03050/4559 ( 66.9%) lr 0.000243899
epoch 036 step 03100/4559 ( 68.0%) lr 0.000243852
epoch 036 step 03150/4559 ( 69.1%) lr 0.000243809
epoch 036 step 03200/4559 ( 70.2%) lr 0.000243763
epoch 036 step 03250/4559 ( 71.3%) lr 0.00024372
epoch 036 step 03300/4559 ( 72.4%) lr 0.000243673
epoch 036 step 03350/4559 ( 73.5%) lr 0.00024363
epoch 036 step 03400/4559 ( 74.6%) lr 0.000243584
epoch 036 step 03450/4559 ( 75.7%) lr 0.000243541
epoch 036 step 03500/4559 ( 76.8%) lr 0.000243494
epoch 036 step 03550/4559 ( 77.9%) lr 0.000243451
epoch 036 step 03600/4559 ( 79.0%) lr 0.000243405
epoch 036 step 03650/4559 ( 80.1%) lr 0.000243362
epoch 036 step 03700/4559 ( 81.2%) lr 0.000243315
epoch 036 step 03750/4559 ( 82.3%) lr 0.000243272
epoch 036 step 03800/4559 ( 83.4%) lr 0.000243225
epoch 036 step 03850/4559 ( 84.4%) lr 0.000243182
epoch 036 step 03900/4559 ( 85.5%) lr 0.000243135
epoch 036 step 03950/4559 ( 86.6%) lr 0.000243092
epoch 036 step 04000/4559 ( 87.7%) lr 0.000243046
epoch 036 step 04050/4559 ( 88.8%) lr 0.000243002
epoch 036 step 04100/4559 ( 89.9%) lr 0.000242956
epoch 036 step 04150/4559 ( 91.0%) lr 0.000242912
epoch 036 step 04200/4559 ( 92.1%) lr 0.000242866
epoch 036 step 04250/4559 ( 93.2%) lr 0.000242822
epoch 036 step 04300/4559 ( 94.3%) lr 0.000242776
epoch 036 step 04350/4559 ( 95.4%) lr 0.000242732
epoch 036 step 04400/4559 ( 96.5%) lr 0.000242686
epoch 036 step 04450/4559 ( 97.6%) lr 0.000242642
epoch 036 step 04500/4559 ( 98.7%) lr 0.000242595
epoch 036 step 04550/4559 ( 99.8%) lr 0.000242552
epoch 036 step 04559/4559 (100.0%) lr 0.000242541
epoch 036 loss 0.0056 time 1138.6s
epoch 037 step 00050/4559 (  1.1%) lr 0.000242498
epoch 037 step 00100/4559 (  2.2%) lr 0.000242451
epoch 037 step 00150/4559 (  3.3%) lr 0.000242408
epoch 037 step 00200/4559 (  4.4%) lr 0.000242361
epoch 037 step 00250/4559 (  5.5%) lr 0.000242318
epoch 037 step 00300/4559 (  6.6%) lr 0.000242271
epoch 037 step 00350/4559 (  7.7%) lr 0.000242227
epoch 037 step 00400/4559 (  8.8%) lr 0.00024218
epoch 037 step 00450/4559 (  9.9%) lr 0.000242137
epoch 037 step 00500/4559 ( 11.0%) lr 0.00024209
epoch 037 step 00550/4559 ( 12.1%) lr 0.000242046
epoch 037 step 00600/4559 ( 13.2%) lr 0.000241999
epoch 037 step 00650/4559 ( 14.3%) lr 0.000241956
epoch 037 step 00700/4559 ( 15.4%) lr 0.000241909
epoch 037 step 00750/4559 ( 16.5%) lr 0.000241865
epoch 037 step 00800/4559 ( 17.5%) lr 0.000241818
epoch 037 step 00850/4559 ( 18.6%) lr 0.000241775
epoch 037 step 00900/4559 ( 19.7%) lr 0.000241728
epoch 037 step 00950/4559 ( 20.8%) lr 0.000241684
epoch 037 step 01000/4559 ( 21.9%) lr 0.000241637
epoch 037 step 01050/4559 ( 23.0%) lr 0.000241593
epoch 037 step 01100/4559 ( 24.1%) lr 0.000241546
epoch 037 step 01150/4559 ( 25.2%) lr 0.000241503
epoch 037 step 01200/4559 ( 26.3%) lr 0.000241455
epoch 037 step 01250/4559 ( 27.4%) lr 0.000241412
epoch 037 step 01300/4559 ( 28.5%) lr 0.000241364
epoch 037 step 01350/4559 ( 29.6%) lr 0.000241321
epoch 037 step 01400/4559 ( 30.7%) lr 0.000241274
epoch 037 step 01450/4559 ( 31.8%) lr 0.00024123
epoch 037 step 01500/4559 ( 32.9%) lr 0.000241183
epoch 037 step 01550/4559 ( 34.0%) lr 0.000241139
epoch 037 step 01600/4559 ( 35.1%) lr 0.000241092
epoch 037 step 01650/4559 ( 36.2%) lr 0.000241048
epoch 037 step 01700/4559 ( 37.3%) lr 0.000241001
epoch 037 step 01750/4559 ( 38.4%) lr 0.000240957
epoch 037 step 01800/4559 ( 39.5%) lr 0.000240909
epoch 037 step 01850/4559 ( 40.6%) lr 0.000240866
epoch 037 step 01900/4559 ( 41.7%) lr 0.000240818
epoch 037 step 01950/4559 ( 42.8%) lr 0.000240774
epoch 037 step 02000/4559 ( 43.9%) lr 0.000240727
epoch 037 step 02050/4559 ( 45.0%) lr 0.000240683
epoch 037 step 02100/4559 ( 46.1%) lr 0.000240636
epoch 037 step 02150/4559 ( 47.2%) lr 0.000240592
epoch 037 step 02200/4559 ( 48.3%) lr 0.000240544
epoch 037 step 02250/4559 ( 49.4%) lr 0.000240501
epoch 037 step 02300/4559 ( 50.4%) lr 0.000240453
epoch 037 step 02350/4559 ( 51.5%) lr 0.000240409
epoch 037 step 02400/4559 ( 52.6%) lr 0.000240362
epoch 037 step 02450/4559 ( 53.7%) lr 0.000240318
epoch 037 step 02500/4559 ( 54.8%) lr 0.00024027
epoch 037 step 02550/4559 ( 55.9%) lr 0.000240226
epoch 037 step 02600/4559 ( 57.0%) lr 0.000240179
epoch 037 step 02650/4559 ( 58.1%) lr 0.000240135
epoch 037 step 02700/4559 ( 59.2%) lr 0.000240087
epoch 037 step 02750/4559 ( 60.3%) lr 0.000240043
epoch 037 step 02800/4559 ( 61.4%) lr 0.000239995
epoch 037 step 02850/4559 ( 62.5%) lr 0.000239951
epoch 037 step 02900/4559 ( 63.6%) lr 0.000239904
epoch 037 step 02950/4559 ( 64.7%) lr 0.00023986
epoch 037 step 03000/4559 ( 65.8%) lr 0.000239812
epoch 037 step 03050/4559 ( 66.9%) lr 0.000239768
epoch 037 step 03100/4559 ( 68.0%) lr 0.00023972
epoch 037 step 03150/4559 ( 69.1%) lr 0.000239676
